Id,Entidad financiera,Dirección,Localidad,CP,Telediscado,Teléfono,Fax,Caj.Aut.,Latitud,Longitud
6247,BANCO BICA S.A.,25 DE MAYO 182,PARANA,E3100HID,,,,NO,-31.728459,-60.528145
6248,BANCO BICA S.A.,25 DE MAYO 182,PARANA,E3100HID,,,,NO,-31.728456,-60.528145
6249,NUEVO BANCO DE ENTRE RÍOS S.A.,AV RAMIREZ 3280,PARANA,E3106RZV,,,,NO,-31.44595,-60.31111
6250,NUEVO BANCO DE ENTRE RÍOS S.A.,AV. DE LAS AMERICAS 2640,PARANA,E3100XAE,,,,NO,-31.45347,-60.31397
6251,BANCO MACRO S.A.,AV. GRAL. FRANCISCO RAMIREZ 2505 PB,PARANA,E3100IQK,,,,NO,-31.741467,-60.51788
6252,NUEVO BANCO DE ENTRE RÍOS S.A.,AV. PEDRO ZANNI 713,PARANA,E3106SGC,,,,NO,-31.45209,-60.29497
6253,NUEVO BANCO DE ENTRE RÍOS S.A.,AV. RAMIREZ 1587,PARANA,E3100IQB,,,,NO,-31.44007,-60.30589
6254,NUEVO BANCO DE ENTRE RÍOS S.A.,AVENIDA RAMIREZ 3280,PARANA,E3106RZV,,,,NO,-31.44595,-60.31111
6255,BANCO SANTANDER ARGENTINA S.A.,BUENOS AIRES 219 PB DPTO: 1,PARANA,E3100BQE,,,,NO,31.729406,60.530543
6256,BANCO PATAGONIA S.A.,BUENOS AIRES 33,PARANA,E3100BQA,,,,NO,-31.731551,-60.531499
6257,HSBC BANK ARGENTINA S.A.,BUENOS AIRES 47,PARANA,E3100BQA,343,4230935,,NO,-31.731424,-60.531469
6258,BANCO DE LA NACION ARGENTINA,BV. ITUZAINGO,PARANA,E3100IDP,,,,NO,-31.741319,-605.11547
6259,NUEVO BANCO DE ENTRE RÍOS S.A.,CORDOBA 301,PARANA,E3100BXG,,,,NO,-31.43386,-60.31578
6260,BANCO DE LA NACION ARGENTINA,ESPAÑA 42,PARANA,E3100HHB,,,,NO,-31.732456,-605.32011
6261,NUEVO BANCO DE ENTRE RÍOS S.A.,F. DE LA PUENTE 220,PARANA,E3100INB,,,,NO,-31.4337,-60.31542
6262,NUEVO BANCO DE ENTRE RÍOS S.A.,GENERAL GALAN 1610,PARANA,E3104IVJ,,,,NO,-31.44286,-60.3231
6263,NUEVO BANCO DE ENTRE RÍOS S.A.,GENERAL GALAN 1610,PARANA,E3116BUW,,,,NO,-31.44286,-60.3231
6264,NUEVO BANCO DE ENTRE RÍOS S.A.,GUALEGUAYCHU 885,PARANA,E3100HQQ,,,,NO,-31.44304,-60.31113
6265,BANCO SANTANDER ARGENTINA S.A.,GUALEGUAYCHU 907 PB DPTO: 1,PARANA,E3100HQR,,,,NO,33.145901,61.276165
6266,BANCO DE LA NACION ARGENTINA,LA PAZ 5,PARANA,E3100FNA,,,,NO,-31.728639,-605.28194
6267,NUEVO BANCO DE ENTRE RÍOS S.A.,LA RIOJA 160,PARANA,E3100AOD,,,,NO,-31.43579,-60.31258
6268,NUEVO BANCO DE ENTRE RÍOS S.A.,LAPRIDA 255,PARANA,E3100FME,,,,NO,-32.2336,-60.31553
6269,NUEVO BANCO DE ENTRE RÍOS S.A.,MALVINAS 156,PARANA,E3100GOD,,,,NO,-31.43235,-60.31449
6270,NUEVO BANCO DE ENTRE RÍOS S.A.,MONTE CASEROS 128,PARANA,E3100ACD,,,,NO,-31.44023,-60.31476
6271,BANCO MACRO S.A.,MONTE CASEROS 173 PB,PARANA,E3100ACC,,,,NO,-31.734527,-60.530259
6272,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,PELLEGRINI 42,PARANA,E3100BPB,,,,NO,-31.73286,-60.532082
6273,BANCO MACRO S.A.,PELLEGRINI 49 PB,PARANA,E3100BPA,,,,NO,-31.732337,-60.53184
6274,NUEVO BANCO DE ENTRE RÍOS S.A.,RAMIREZ 3280 Y PASTEUR,PARANA,E3106RZV,,,,NO,-31.44595,-60.31111
6275,BANCO DE LA NACION ARGENTINA,RUTA 11 KM 10.5,PARANA,E3100HHB,,,,NO,-31.831298,-605.20122
6276,BANCO DE LA NACION ARGENTINA,SAN MARTIN 1000,PARANA,E3100HHB,,,,NO,-31.72085,-605.25806
6277,BANCO DE LA NACION ARGENTINA,SAN MARTIN 1000,PARANA,E3100HHB,,,,NO,-31.720848,-605.25806
6278,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,SAN MARTIN 1131,PARANA,E3100AAW,,,,NO,-31.721995,-60.523535
6279,BANCO BBVA ARGENTINA S.A.,SAN MARTIN 763,PARANA,E3100AAO,,,,NO,-31.721775,-60.525986
